seq,time_sched_sec,time_actual_sec,jitter_ns,q_des_deg,dq_des_deg_s,tau_des_Nm,q_act_deg,dq_act_deg_s,temp_C,merror,ads_voltage,gait_phase
1094,2.188000000,2.188003032,3032,0.000000000,0.000000000,0.000000000,-1324.855309613,-795.321756494,28.000000000,0,0.000875000,0.188003032
1095,2.190000000,2.190003538,3538,0.000000000,0.000000000,0.000000000,-1326.464066277,-790.878615878,28.000000000,0,0.000875000,0.190003538
1096,2.192000000,2.192003469,3469,0.000000000,0.000000000,0.000000000,-1328.002108362,-791.545086971,28.000000000,0,-0.000875000,0.192003469
1097,2.194000000,2.194003475,3475,0.000000000,0.000000000,0.000000000,-1329.575507737,-767.552127647,28.000000000,0,-0.001125000,0.194003475
1098,2.196000000,2.196003703,3703,0.000000000,0.000000000,0.000000000,-1331.113549823,-777.549194032,28.000000000,0,-0.000375000,0.196003703
1099,2.198000000,2.198003746,3746,0.000000000,0.000000000,0.000000000,-1332.669270553,-751.112576427,28.000000000,0,-0.000375000,0.198003746
1100,2.200000000,2.200003604,3604,0.000000000,0.000000000,0.000000000,-1334.171955349,-788.212731509,28.000000000,0,-0.000125000,0.200003604
1101,2.202000000,2.202003443,3443,0.000000000,0.000000000,0.000000000,-1335.674640146,-773.106053417,28.000000000,0,-0.000125000,0.202003443
1102,2.204000000,2.204003985,3985,0.000000000,0.000000000,0.000000000,-1337.159646297,-772.217425294,28.000000000,0,0.000000000,0.204003985
1103,2.206000000,2.206003565,3565,0.000000000,0.000000000,0.000000000,-1338.644652449,-761.553956874,28.000000000,0,0.000125000,0.206003565
1104,2.208000000,2.208003627,3627,0.000000000,0.000000000,0.000000000,-1340.147337245,-739.782567858,28.000000000,0,0.000625000,0.208003627
1105,2.210000000,2.210003725,3725,0.000000000,0.000000000,0.000000000,-1341.579307463,-756.444345166,28.000000000,0,-0.000625000,0.210003725
1106,2.212000000,2.212003805,3805,0.000000000,0.000000000,0.000000000,-1343.046634970,-752.445518612,28.000000000,0,-0.001875000,0.212003805
1107,2.214000000,2.214003459,3459,0.000000000,0.000000000,0.000000000,-1344.478605187,-743.559237381,28.000000000,0,-0.000250000,0.214003459
1108,2.216000000,2.216004187,4187,0.000000000,0.000000000,0.000000000,-1345.892896760,-698.905674196,28.000000000,0,-0.000250000,0.216004187
1109,2.218000000,2.218003248,3248,0.000000000,0.000000000,0.000000000,-1347.307188333,-694.684690611,28.000000000,0,-0.001250000,0.218003248
1110,2.220000000,2.220003328,3328,0.000000000,0.000000000,0.000000000,-1348.721479906,-692.240963273,28.000000000,0,0.000875000,0.220003328
1111,2.222000000,2.222003685,3685,0.000000000,0.000000000,0.000000000,-1350.188807413,-727.786088196,28.000000000,0,0.000875000,0.222003685
1112,2.224000000,2.224004154,4154,0.000000000,0.000000000,0.000000000,-1351.497027118,-700.682930442,28.000000000,0,0.001000000,0.224004154
1113,2.226000000,2.226003771,3771,0.000000000,0.000000000,0.000000000,-1352.911318691,-700.460773412,28.000000000,0,-0.001500000,0.226003771
1114,2.228000000,2.228003369,3369,0.000000000,0.000000000,0.000000000,-1354.307931619,-695.795475765,28.000000000,0,-0.000375000,0.228003369
1115,2.230000000,2.230003468,3468,0.000000000,0.000000000,0.000000000,-1355.669187258,-689.575078904,28.000000000,0,-0.000375000,0.230003468
1116,2.232000000,2.232003251,3251,0.000000000,0.000000000,0.000000000,-1357.012764253,-708.458426519,28.000000000,0,0.000750000,0.232003251
1117,2.234000000,2.234003331,3331,0.000000000,0.000000000,0.000000000,-1358.374019892,-703.570971842,28.000000000,0,-0.000250000,0.234003331
1118,2.236000000,2.236003707,3707,0.000000000,0.000000000,0.000000000,-1359.752954175,-675.357028934,28.000000000,0,0.000875000,0.236003707
1119,2.238000000,2.238003824,3824,0.000000000,0.000000000,0.000000000,-1361.096531170,-670.691731288,28.000000000,0,0.000625000,0.238003824
1120,2.240000000,2.240003756,3756,0.000000000,0.000000000,0.000000000,-1362.422429519,-663.360549273,28.000000000,0,0.000250000,0.240003756
1121,2.242000000,2.242003336,3336,0.000000000,0.000000000,0.000000000,-1363.695291935,-671.358202380,28.000000000,0,-0.000125000,0.242003336
1122,2.244000000,2.244002841,2841,0.000000000,0.000000000,0.000000000,-1365.021190285,-658.473094596,28.000000000,0,-0.000125000,0.244002841
1123,2.246000000,2.246003125,3125,0.000000000,0.000000000,0.000000000,-1366.294052700,-660.916821934,28.000000000,0,0.001375000,0.246003125
1124,2.248000000,2.248003020,3020,0.000000000,0.000000000,0.000000000,-1367.496200537,-620.928625452,28.000000000,0,-0.001750000,0.248003020
1125,2.250000000,2.250002988,2988,0.000000000,0.000000000,0.000000000,-1368.751384308,-611.598030160,28.000000000,0,-0.000375000,0.250002988
1126,2.252000000,2.252003827,3827,0.000000000,0.000000000,0.000000000,-1370.006568079,-606.932732514,28.000000000,0,-0.000500000,0.252003827
1127,2.254000000,2.254003204,3204,0.000000000,0.000000000,0.000000000,-1371.297109140,-633.591507149,28.000000000,0,0.000500000,0.254003204
1128,2.256000000,2.256002932,2932,0.000000000,0.000000000,0.000000000,-1372.463899687,-596.269195037,28.000000000,0,-0.000500000,0.256002932
1129,2.258000000,2.258002956,2956,0.000000000,0.000000000,0.000000000,-1373.648368880,-590.270955206,28.000000000,0,-0.000500000,0.258002956
1130,2.260000000,2.260003536,3536,0.000000000,0.000000000,0.000000000,-1374.868195361,-599.823707529,28.000000000,0,-0.000125000,0.260003536
1131,2.262000000,2.262002838,2838,0.000000000,0.000000000,0.000000000,-1376.034985909,-596.269195037,28.000000000,0,-0.000125000,0.262002838
1132,2.264000000,2.264002992,2992,0.000000000,0.000000000,0.000000000,-1377.254812391,-590.270955206,28.000000000,0,-0.000250000,0.264002992
1133,2.266000000,2.266003312,3312,0.000000000,0.000000000,0.000000000,-1378.386245649,-587.382913806,28.000000000,0,-0.000250000,0.266003312
1134,2.268000000,2.268002985,2985,0.000000000,0.000000000,0.000000000,-1379.535357552,-580.051731790,28.000000000,0,0.000000000,0.268002985
1135,2.270000000,2.270002842,2842,0.000000000,0.000000000,0.000000000,-1380.702148100,-562.279169329,28.000000000,0,0.000000000,0.270002842
1136,2.272000000,2.272002904,2904,0.000000000,0.000000000,0.000000000,-1381.815902713,-568.277409160,28.000000000,0,-0.000250000,0.272002904
1137,2.274000000,2.274002983,2983,0.000000000,0.000000000,0.000000000,-1382.965014616,-563.389954483,28.000000000,0,0.000125000,0.274002983
1138,2.276000000,2.276004063,4063,0.000000000,0.000000000,0.000000000,-1384.061090586,-576.719376329,28.000000000,0,0.000000000,0.276004063
1139,2.278000000,2.278003495,3495,0.000000000,0.000000000,0.000000000,-1385.174845199,-569.388194313,28.000000000,0,0.000500000,0.278003495
1140,2.280000000,2.280006019,6019,0.000000000,0.000000000,0.000000000,-1386.288599813,-539.841309221,28.000000000,0,0.000000000,0.280006019
1141,2.282000000,2.282003229,3229,0.000000000,0.000000000,0.000000000,-1387.366997137,-559.835441990,28.000000000,0,0.000375000,0.282003229
1142,2.284000000,2.284003142,3142,0.000000000,0.000000000,0.000000000,-1388.463073106,-558.058185744,28.000000000,0,0.000375000,0.284003142
1143,2.286000000,2.286003740,3740,0.000000000,0.000000000,0.000000000,-1389.523791786,-550.949160759,28.000000000,0,0.001250000,0.286003740
1144,2.288000000,2.288003005,3005,0.000000000,0.000000000,0.000000000,-1390.584510466,-545.395234990,28.000000000,0,0.001000000,0.288003005
1145,2.290000000,2.290006196,6196,0.000000000,0.000000000,0.000000000,-1391.627550501,-520.069333482,28.000000000,0,0.000250000,0.290006196
1146,2.292000000,2.292003665,3665,0.000000000,0.000000000,0.000000000,-1392.617554602,-499.630921180,28.000000000,0,-0.000375000,0.292003665
1147,2.294000000,2.294003374,3374,0.000000000,0.000000000,0.000000000,-1393.695951926,-520.957961605,28.000000000,0,-0.001375000,0.294003374
1148,2.296000000,2.296003399,3399,0.000000000,0.000000000,0.000000000,-1394.632920093,-503.629747734,28.000000000,0,-0.000250000,0.296003399
1149,2.298000000,2.298003034,3034,0.000000000,0.000000000,0.000000000,-1395.640602839,-487.634441518,28.000000000,0,-0.000250000,0.298003034
1150,2.300000000,2.300004966,4966,0.000000000,0.000000000,0.000000000,-1396.630606940,-482.080515749,28.000000000,0,0.000500000,0.300004966
1151,2.302000000,2.302003194,3194,0.000000000,0.000000000,0.000000000,-1397.602932397,-477.859532164,28.000000000,0,-0.000875000,0.302003194
1152,2.304000000,2.304003292,3292,0.000000000,0.000000000,0.000000000,-1398.557579208,-482.969143872,28.000000000,0,-0.000875000,0.304003292
1153,2.306000000,2.306004076,4076,0.000000000,0.000000000,0.000000000,-1399.529904665,-484.079929026,28.000000000,0,-0.000250000,0.306004076
1154,2.308000000,2.308003322,3322,0.000000000,0.000000000,0.000000000,-1400.466872832,-474.749333733,28.000000000,0,-0.000125000,0.308003322
1155,2.310000000,2.310005550,5550,0.000000000,0.000000000,0.000000000,-1401.403840999,-468.973250933,28.000000000,0,0.000000000,0.310005550
1156,2.312000000,2.312003148,3148,0.000000000,0.000000000,0.000000000,-1402.323130521,-464.974424379,28.000000000,0,0.000000000,0.312003148
1157,2.314000000,2.314002950,2950,0.000000000,0.000000000,0.000000000,-1403.207062754,-472.305606395,28.000000000,0,-0.000250000,0.314002950
1158,2.316000000,2.316003327,3327,0.000000000,0.000000000,0.000000000,-1404.144030922,-454.310886902,28.000000000,0,-0.000250000,0.316003327
1159,2.318000000,2.318003240,3240,0.000000000,0.000000000,0.000000000,-1405.027963155,-460.753440795,28.000000000,0,0.000000000,0.318003240
1160,2.320000000,2.320003338,3338,0.000000000,0.000000000,0.000000000,-1405.876538098,-424.097565246,28.000000000,0,-0.000375000,0.320003338
1161,2.322000000,2.322003918,3918,0.000000000,0.000000000,0.000000000,-1406.760470332,-426.319135554,28.000000000,0,-0.000750000,0.322003918
1162,2.324000000,2.324002961,2961,0.000000000,0.000000000,0.000000000,-1407.626723920,-427.207763677,28.000000000,0,0.000375000,0.324002961
1163,2.326000000,2.326005004,5004,0.000000000,0.000000000,0.000000000,-1408.528334798,-447.646210508,28.000000000,0,0.000375000,0.326005004
1164,2.328000000,2.328003713,3713,0.000000000,0.000000000,0.000000000,-1409.341552452,-416.322069169,28.000000000,0,-0.001125000,0.328003713
1165,2.330000000,2.330003441,3441,0.000000000,0.000000000,0.000000000,-1410.190127396,-413.434027769,28.000000000,0,-0.000375000,0.330003441
1166,2.332000000,2.332004688,4688,0.000000000,0.000000000,0.000000000,-1411.021023695,-405.880688723,28.000000000,0,0.000875000,0.332004688
1167,2.334000000,2.334003897,3897,0.000000000,0.000000000,0.000000000,-1411.887277283,-426.985606646,28.000000000,0,-0.000625000,0.334003897
1168,2.336000000,2.336005940,5940,0.000000000,0.000000000,0.000000000,-1412.665137649,-397.883035615,28.000000000,0,0.001375000,0.336005940
1169,2.338000000,2.338003686,3686,0.000000000,0.000000000,0.000000000,-1413.460676658,-405.436374661,28.000000000,0,0.000500000,0.338003686
1170,2.340000000,2.340003359,3359,0.000000000,0.000000000,0.000000000,-1414.256215668,-398.327349676,28.000000000,0,0.000500000,0.340003359
1171,2.342000000,2.342004031,4031,0.000000000,0.000000000,0.000000000,-1415.051754678,-383.442828615,28.000000000,0,0.001250000,0.342004031
1172,2.344000000,2.344003481,3481,0.000000000,0.000000000,0.000000000,-1415.829615043,-390.551853599,28.000000000,0,-0.000875000,0.344003481
1173,2.346000000,2.346005469,5469,0.000000000,0.000000000,0.000000000,-1416.589796764,-388.108126261,28.000000000,0,-0.002000000,0.346005469
1174,2.348000000,2.348004160,4160,0.000000000,0.000000000,0.000000000,-1417.332299839,-378.555408466,28.000000000,0,0.000125000,0.348004160
1175,2.350000000,2.350003850,3850,0.000000000,0.000000000,0.000000000,-1418.092481560,-373.223639728,28.000000000,0,-0.000625000,0.350003850
1176,2.352000000,2.352004041,4041,0.000000000,0.000000000,0.000000000,-1418.799627346,-374.334424882,28.000000000,0,-0.000125000,0.352004041
1177,2.354000000,2.354004418,4418,0.000000000,0.000000000,0.000000000,-1419.524451777,-373.667953789,28.000000000,0,-0.000125000,0.354004418
1178,2.356000000,2.356005349,5349,0.000000000,0.000000000,0.000000000,-1420.231597564,-361.005003035,28.000000000,0,0.000625000,0.356005349
1179,2.358000000,2.358003818,3818,0.000000000,0.000000000,0.000000000,-1420.938743350,-353.451663989,28.000000000,0,-0.000375000,0.358003818
1180,2.360000000,2.360004324,4324,0.000000000,0.000000000,0.000000000,-1421.628210492,-352.563035866,28.000000000,0,0.000250000,0.360004324
1181,2.362000000,2.362004774,4774,0.000000000,0.000000000,0.000000000,-1422.299998989,-327.014977327,28.000000000,0,-0.001000000,0.362004774
1182,2.364000000,2.364003632,3632,0.000000000,0.000000000,0.000000000,-1422.954108842,-322.127522650,28.000000000,0,-0.000125000,0.364003632
1183,2.366000000,2.366006026,6026,0.000000000,0.000000000,0.000000000,-1423.625897339,-331.458117943,28.000000000,0,-0.000750000,0.366006026
1184,2.368000000,2.368004513,4513,0.000000000,0.000000000,0.000000000,-1424.244649902,-321.238894527,28.000000000,0,-0.000750000,0.368004513
1185,2.370000000,2.370003353,3353,0.000000000,0.000000000,0.000000000,-1424.863402465,-305.021465810,28.000000000,0,0.000250000,0.370003353
1186,2.372000000,2.372003784,3784,0.000000000,0.000000000,0.000000000,-1425.482155029,-303.244209563,28.000000000,0,0.001625000,0.372003784
1187,2.374000000,2.374006586,6586,0.000000000,0.000000000,0.000000000,-1426.083228947,-300.356168163,28.000000000,0,0.000375000,0.374006586
1188,2.376000000,2.376003481,3481,0.000000000,0.000000000,0.000000000,-1426.666624221,-299.911854102,28.000000000,0,0.000000000,0.376003481
1189,2.378000000,2.378004505,4505,0.000000000,0.000000000,0.000000000,-1427.285376784,-285.915961163,28.000000000,0,-0.001375000,0.378004505
1190,2.380000000,2.380003437,3437,0.000000000,0.000000000,0.000000000,-1427.851093413,-286.360275225,28.000000000,0,-0.000500000,0.380003437
1191,2.382000000,2.382005887,5887,0.000000000,0.000000000,0.000000000,-1428.416810042,-286.360275225,28.000000000,0,-0.000500000,0.382005887
1192,2.384000000,2.384003578,3578,0.000000000,0.000000000,0.000000000,-1428.964848027,-280.139878363,28.000000000,0,0.000125000,0.384003578
1193,2.386000000,2.386003399,3399,0.000000000,0.000000000,0.000000000,-1429.512886011,-280.806349455,28.000000000,0,-0.000500000,0.386003399
1194,2.388000000,2.388004664,4664,0.000000000,0.000000000,0.000000000,-1430.060923996,-271.920068225,28.000000000,0,-0.000375000,0.388004664
1195,2.390000000,2.390003929,3929,0.000000000,0.000000000,0.000000000,-1430.573604691,-276.807522902,28.000000000,0,-0.000625000,0.390003929
1196,2.392000000,2.392005786,5786,0.000000000,0.000000000,0.000000000,-1431.103964031,-265.477514332,28.000000000,0,-0.000250000,0.392005786
1197,2.394000000,2.394003755,3755,0.000000000,0.000000000,0.000000000,-1431.598966082,-257.702035519,28.000000000,0,0.000375000,0.394003755
1198,2.396000000,2.396003927,3927,0.000000000,0.000000000,0.000000000,-1432.076289487,-254.147523027,28.000000000,0,0.000375000,0.396003927
1199,2.398000000,2.398003896,3896,0.000000000,0.000000000,0.000000000,-1432.588970183,-243.261828519,28.000000000,0,0.000875000,0.398003896
1200,2.400000000,2.400003494,3494,0.000000000,0.000000000,0.000000000,-1433.030936299,-229.043778550,28.000000000,0,0.001125000,0.400003494
1201,2.402000000,2.402005445,5445,0.000000000,0.000000000,0.000000000,-1433.472902416,-220.379671614,28.000000000,0,-0.001125000,0.402005445
1202,2.404000000,2.404004636,4636,0.000000000,0.000000000,0.000000000,-1433.932547177,-215.492216937,28.000000000,0,0.000125000,0.404004636
1203,2.406000000,2.406003734,3734,0.000000000,0.000000000,0.000000000,-1434.374513294,-223.712027076,28.000000000,0,-0.001125000,0.406003734
1204,2.408000000,2.408004203,4203,0.000000000,0.000000000,0.000000000,-1434.781122121,-216.603002091,28.000000000,0,0.001125000,0.408004203
1205,2.410000000,2.410003616,3616,0.000000000,0.000000000,0.000000000,-1435.170052303,-202.384952122,28.000000000,0,0.001125000,0.410003616
1206,2.412000000,2.412008085,8085,0.000000000,0.000000000,0.000000000,-1435.594339775,-203.940051337,28.000000000,0,-0.000375000,0.412008085
1207,2.414000000,2.414003831,3831,0.000000000,0.000000000,0.000000000,-1435.965591313,-200.385538845,28.000000000,0,0.000125000,0.414003831
1208,2.416000000,2.416003726,3726,0.000000000,0.000000000,0.000000000,-1436.354521496,-192.832199798,28.000000000,0,-0.001250000,0.416003726
1209,2.418000000,2.418004380,4380,0.000000000,0.000000000,0.000000000,-1436.725773034,-187.278291293,28.000000000,0,0.002375000,0.418004380
1210,2.420000000,2.420004015,4015,0.000000000,0.000000000,0.000000000,-1437.079345927,-175.503968663,28.000000000,0,0.000375000,0.420004015
1211,2.422000000,2.422003354,3354,0.000000000,0.000000000,0.000000000,-1437.432918820,-173.504555386,28.000000000,0,0.000000000,0.422003354
1212,2.424000000,2.424003656,3656,0.000000000,0.000000000,0.000000000,-1437.768813069,-175.726125693,28.000000000,0,0.000000000,0.424003656
1213,2.426000000,2.426003940,3940,0.000000000,0.000000000,0.000000000,-1438.104707317,-166.173373370,28.000000000,0,-0.001000000,0.426003940
1214,2.428000000,2.428005501,5501,0.000000000,0.000000000,0.000000000,-1438.422922921,-158.620034324,28.000000000,0,-0.000250000,0.428005501
1215,2.430000000,2.430004081,4081,0.000000000,0.000000000,0.000000000,-1438.741138525,-160.397290570,28.000000000,0,-0.000250000,0.430004081
1216,2.432000000,2.432004327,4327,0.000000000,0.000000000,0.000000000,-1439.059354129,-150.844555511,28.000000000,0,0.000750000,0.432004327
1217,2.434000000,2.434004889,4889,0.000000000,0.000000000,0.000000000,-1439.342212444,-145.734943803,28.000000000,0,-0.000375000,0.434004889
1218,2.436000000,2.436003524,3524,0.000000000,0.000000000,0.000000000,-1439.625070758,-146.401414896,28.000000000,0,0.001000000,0.436003524
1219,2.438000000,2.438005141,5141,0.000000000,0.000000000,0.000000000,-1439.907929073,-137.515133665,28.000000000,0,0.001000000,0.438005141
1220,2.440000000,2.440003721,3721,0.000000000,0.000000000,0.000000000,-1440.155430098,-127.740232943,28.000000000,0,-0.001250000,0.440003721
